Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	se_sense	se_antisense	failed	pe_sense	pe_antisense
SRX17833719	11397387.0	8186582.0	34895.0	1875042.0	0.0	0.0	0.0	0.0	31042.0	0.0	0.0	0.0	0.0	869442.0	377489.0	22895.0	71.82858667517388	11397387.0	9522345.0	83.55	1875042.0	16.45	SRX17833719_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11397387.0	0.0	20-125	34.0	29.738368135261872	122.31431958921812	pass	pass		pass	fail	pass	pass	warn	fail	pass	pass	2.6	11448873	4139043	11448873	1423943917	15709623	1400888440	1.6191281640202406			0.4311	0.5207	0.0482
SRX2656779	10619586.0	7613535.0	6145.0	1467421.0	0.0	0.0	0.0	0.0	86119.0	0.0	0.0	0.0	0.0	1032084.0	382564.0	31718.0	71.693331547953	10619586.0	9152165.0	86.18	1467421.0	13.82	SRX2656779_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10619586.0	0.0	20-125	33.0	26.11209067916355	122.5470548475242	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	10668766	4984668	10668766	1327992197	1480375	1318153983	0.7408337204258437			0.4344	0.5014	0.0642
SRX2656780	12876537.0	9544858.0	8120.0	1832820.0	0.0	0.0	0.0	0.0	126304.0	0.0	0.0	0.0	0.0	852728.0	467509.0	44198.0	74.12597035988792	12876537.0	11043717.0	85.77	1832820.0	14.23	SRX2656780_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12876537.0	0.0	20-125	34.0	19.414206014084986	123.0778701602768	pass	pass		pass	warn	pass	pass	warn	fail	warn	pass	2.6	12943640	5984755	12943640	1612829153	1894566	1601175150	0.7225813706506086			0.447	0.5017	0.0513
SRX2656781	10899334.0	2474071.0	7940795.0	134099.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261838.0	85420.0	3111.0	22.69928602977026	10899334.0	10765235.0	98.77	134099.0	1.23	SRX2656781_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10899334.0	0.0	20-75	45.0	13.735175876669588	73.36385544291055	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	10904579	1217801	10904579	811576108	2132198	807722505	0.4748295276331619	0.0088	0.258	0.7332		
SRX2656782	11964762.0	3579113.0	7745332.0	155456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347662.0	132672.0	4527.0	29.913783491890605	11964762.0	11809306.0	98.7	155456.0	1.3	SRX2656782_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11964762.0	0.0	20-75	44.0	14.191111102139494	73.38830275102839	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11968685	1353149	11968685	891065099	2358202	886985442	0.4578405107077367	0.0111	0.2796	0.7093		
SRX2656783	11979069.0	3093898.0	8321809.0	157487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292390.0	109594.0	3891.0	25.827533007782154	11979069.0	11821582.0	98.69	157487.0	1.31	SRX2656783_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11979069.0	0.0	20-75	45.0	14.100401739334256	73.36390265387068	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11983752	1329568	11983752	892096998	2585910	887738497	0.4885680603982931	0.0096	0.2675	0.7229		
SRX2656784	12706889.0	2070679.0	10122307.0	205796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234522.0	70356.0	3229.0	16.295719589586405	12706889.0	12501093.0	98.38	205796.0	1.62	SRX2656784_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12706889.0	0.0	20-75	47.0	11.899524311368296	73.41316902980738	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12711887	1331474	12711887	946604642	2412886	942369244	0.4474305123891416	0.0069	0.2306	0.7625		
SRX322986	12080649.0	3974213.0	7130976.0	436052.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	405651.0	127708.0	6049.0	32.897346823005954	12080649.0	11644597.0	96.39	436052.0	3.61	SRX322986_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12080649.0	0.0	20-75	44.0	15.660193211795908	73.34120559251411	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12088253	1393654	12088253	899401509	2362091	894975681	0.4920858988685553	0.0114	0.3002	0.6884		
SRX322987	11589636.0	2599124.0	8301850.0	326724.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271763.0	86007.0	4168.0	22.42627809881173	11589636.0	11262912.0	97.18	326724.0	2.82	SRX322987_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11589636.0	0.0	20-75	45.0	13.297418981676786	73.45919285126816	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11592863	1261587	11592863	863873544	2220689	860028019	0.4451490645487345	0.0081	0.2588	0.7331		
SRX322988	11334019.0	2243577.0	8213065.0	524979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288134.0	60288.0	3976.0	19.79507004532108	11334019.0	10809040.0	95.37	524979.0	4.63	SRX322988_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11334019.0	0.0	20-75	45.0	14.361768113854046	73.30664718313953	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11339715	1276083	11339715	843240913	2220583	839280664	0.4696462112957273	0.0104	0.2448	0.7448		
SRX3283115	12300021.0	3259812.0	7952008.0	634014.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362211.0	85631.0	6345.0	26.50249133720991	12300021.0	11666007.0	94.85	634014.0	5.15	SRX3283115_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12300021.0	0.0	20-75	44.0	14.653837847068738	73.40137988382297	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12302797	1384465	12302797	916078894	2355456	911998139	0.4454589038921794	0.0122	0.2733	0.7145		
SRX3343295	11585872.0	1885167.0	8974159.0	453822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218039.0	51061.0	3624.0	16.271256923950137	11585872.0	11132050.0	96.08	453822.0	3.92	SRX3343295_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11585872.0	0.0	20-75	46.0	13.105985049806629	73.40318950528713	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11588043	1240664	11588043	862812632	2231644	859054478	0.4355701180786607	0.0074	0.2313	0.7613		
SRX3343296	11105328.0	2978211.0	7598897.0	101345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304232.0	118682.0	3961.0	26.81785715829375	11105328.0	11003983.0	99.09	101345.0	0.91	SRX3343296_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11105328.0	0.0	20-75	45.0	13.749475771556511	73.42472063859798	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11107514	1251227	11107514	827202580	1970647	823675574	0.426377538619379	0.0094	0.2654	0.7252		
SRX3343297	12145481.0	3490923.0	8061473.0	127418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332892.0	128292.0	4483.0	28.742566885576625	12145481.0	12018063.0	98.95	127418.0	1.05	SRX3343297_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12145481.0	0.0	20-75	45.0	14.319598201388333	73.39924124865865	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12154113	1383388	12154113	904995000	2527503	900510613	0.4955151133431676	0.0104	0.2673	0.7223		
SRX3343298	7798839.0	2256822.0	5174361.0	75144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205338.0	83908.0	3266.0	28.937922683107065	7798839.0	7723695.0	99.04	75144.0	0.96	SRX3343298_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7798839.0	0.0	20-75	45.0	16.154245005072926	73.35118009231887	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	7800978	895016	7800978	580507998	1516664	577850272	0.4578276284145184	0.0112	0.2753	0.7135		
SRX3353470	11340872.0	2999934.0	7796559.0	113615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319453.0	107157.0	4154.0	26.4524103613902	11340872.0	11227257.0	99.0	113615.0	1.0	SRX3353470_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11340872.0	0.0	20-75	45.0	14.486555452735214	73.37257628866634	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11348156	1292751	11348156	844573870	2083053	840551289	0.4762852774500352	0.0116	0.27	0.7185		
SRX3353471	12735367.0	3733927.0	8376999.0	127855.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362207.0	128247.0	6132.0	29.3193513779383	12735367.0	12607512.0	99.0	127855.0	1.0	SRX3353471_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12735367.0	0.0	20-75	45.0	14.245837776203684	73.32775003657139	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12742699	1449128	12742699	948025014	2601425	943322419	0.4960412363127794	0.0103	0.2802	0.7095		
SRX3353472	11134226.0	2685511.0	7961548.0	110819.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275685.0	96399.0	4264.0	24.11942240080272	11134226.0	11023407.0	99.0	110819.0	1.0	SRX3353472_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11134226.0	0.0	20-75	45.0	13.912474092547583	73.38317149301622	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11139511	1234998	11139511	829274263	2200758	825374231	0.4702945905846833	0.0097	0.2595	0.7308		
SRX3353473	12277411.0	2557035.0	9173540.0	110487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361222.0	70574.0	4553.0	20.8271515875782	12277411.0	12166924.0	99.1	110487.0	0.9	SRX3353473_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12277411.0	0.0	20-75	46.0	12.49827885930334	73.40551766166335	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12284584	1359458	12284584	914678294	2460001	910342920	0.4739780126453946	0.0129	0.2259	0.7611		
SRX3353474	12507845.0	3739169.0	8108732.0	134597.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409705.0	108788.0	6854.0	29.894590155218587	12507845.0	12373248.0	98.92	134597.0	1.08	SRX3353474_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12507845.0	0.0	20-75	44.0	14.12970281108383	73.28890564281856	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12517573	1440214	12517573	930697831	2541692	925965185	0.5085051068524516	0.0163	0.2255	0.7582		
SRX3353475	12117086.0	2293932.0	9353757.0	108688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287094.0	69376.0	4239.0	18.93138333754501	12117086.0	12008398.0	99.1	108688.0	0.9	SRX3353475_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12117086.0	0.0	20-75	46.0	12.106959558794028	73.4366445860003	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	12120427	1287060	12120427	902813543	2295806	898865587	0.4372947249861979	0.0112	0.2151	0.7737		
SRX3353476	11675438.0	2725382.0	8453447.0	108842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277291.0	106879.0	3597.0	23.34286730827572	11675438.0	11566596.0	99.07	108842.0	0.93	SRX3353476_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11675438.0	0.0	20-75	46.0	12.895352755508735	73.45560192260025	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	11680449	1278340	11680449	870249668	2126239	866342633	0.4489556438417394	0.0079	0.2496	0.7426		
SRX3353477	13275599.0	3424217.0	9284483.0	107929.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325476.0	128992.0	4502.0	25.79331448622393	13275599.0	13167670.0	99.19	107929.0	0.81	SRX3353477_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13275599.0	0.0	20-75	45.0	13.256819097116976	72.47727970692698	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	13333922	1546182	13333922	974645007	0	972649589	0.2047327986773342	0.0086	0.2526	0.7388		
SRX3353478	8233965.0	5926945.0	158975.0	1164305.0	0.0	0.0	0.0	0.0	22491.0	0.0	0.0	0.0	0.0	699867.0	151880.0	109502.0	71.98166375494674	8233965.0	7069660.0	85.86	1164305.0	14.14	SRX3353478_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8233965.0	0.0	20-71	36.0	18.059048441059208	69.89331895386974	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	8256084	111878	8256084	586181964	2368729	583624099	0.4363602357441349			0.4209	0.0621	0.517
SRX3353479	8294183.0	5963466.0	178733.0	1120550.0	0.0	0.0	0.0	0.0	19382.0	0.0	0.0	0.0	0.0	761625.0	153239.0	97188.0	71.89937815454518	8294183.0	7173633.0	86.49	1120550.0	13.51	SRX3353479_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8294183.0	0.0	20-71	36.0	17.456506484358833	69.9004282881147	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	8313105	54125	8313105	590230455	344646	589775676	0.0770510901542686			0.4105	0.0626	0.5268
SRX3651446	8594020.0	6124193.0	200108.0	1226974.0	0.0	0.0	0.0	0.0	17222.0	0.0	0.0	0.0	0.0	764659.0	158384.0	102480.0	71.26109783314443	8594020.0	7367046.0	85.72	1226974.0	14.28	SRX3651446_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8594020.0	0.0	20-71	37.0	15.171814410382426	69.96997400518035	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	8617473	58475	8617473	611840583	369335	611285694	0.0906917611249726			0.4134	0.0629	0.5237
SRX3651447	9041637.0	6358503.0	484162.0	918323.0	0.0	0.0	0.0	0.0	22377.0	0.0	0.0	0.0	0.0	797919.0	260203.0	200150.0	70.32468788561187	9041637.0	8123314.0	89.84	918323.0	10.16	SRX3651447_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9041637.0	0.0	21-71	37.0	15.746038580189069	69.9698888597275	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	9061561	59709	9061561	643370831	385389	642880278	0.0762473174665887			0.4667	0.0662	0.4671
SRX3651448	6362776.0	3580256.0	320298.0	1656513.0	0.0	0.0	0.0	0.0	11988.0	0.0	0.0	0.0	0.0	536406.0	154817.0	102498.0	56.26877325242944	6362776.0	4706263.0	73.97	1656513.0	26.03	SRX3651448_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6362776.0	0.0	20-71	39.0	21.051912452555108	69.897307401675	pass	pass		pass	fail	fail	fail	warn	fail	warn	pass	2.6	6376756	43475	6376756	452749676	283601	452399343	0.0773789620558447			0.4629	0.0823	0.4547
SRX3651449	14248668.0	8536297.0	431227.0	3392644.0	0.0	0.0	0.0	0.0	31239.0	0.0	0.0	0.0	0.0	1276304.0	357627.0	223330.0	59.9094385524317	14248668.0	10856024.0	76.19	3392644.0	23.81	SRX3651449_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14248668.0	0.0	20-75	39.0	15.761624130812349	73.977525899263	pass	pass		pass	fail	fail	fail	warn	fail	warn	pass	2.6	14277826	97984	14277826	1070836950	3066100	1067521995	0.309566736560594			0.4385	0.0796	0.4819
SRX3651450	7532837.0	5139419.0	85098.0	592285.0	0.0	0.0	0.0	0.0	19462.0	0.0	0.0	0.0	0.0	1367831.0	199914.0	128828.0	68.22687123058682	7532837.0	6940552.0	92.14	592285.0	7.86	SRX3651450_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7532837.0	0.0	21-71	36.0	15.844990975564013	69.97088586942742	pass	pass		pass	fail	warn	fail	warn	fail	fail	pass	2.6	7548253	90052	7548253	535925963	1709034	534083445	0.3438008469837839			0.3789	0.141	0.4801
SRX3651451	11561385.0	6228583.0	2042011.0	1123601.0	0.0	0.0	0.0	0.0	33188.0	0.0	0.0	0.0	0.0	1734372.0	258269.0	141361.0	53.87402114885025	11561385.0	10437784.0	90.28	1123601.0	9.72	SRX3651451_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11561385.0	0.0	20-71	38.0	15.94196548487948	69.89177767196577	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	11598974	165448	11598974	823527154	3333264	819446851	0.4954667226431249			0.4835	0.1267	0.3898
SRX3651452	12006638.0	7512179.0	354641.0	1346760.0	0.0	0.0	0.0	0.0	28012.0	0.0	0.0	0.0	0.0	2313480.0	290946.0	160620.0	62.5668817532435	12006638.0	10659878.0	88.78	1346760.0	11.22	SRX3651452_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12006638.0	0.0	20-71	36.0	14.419460589524553	69.91853589655989	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	12035475	78601	12035475	854518725	496916	853812613	0.0826327123492817			0.3786	0.1534	0.468
SRX3651453	6882346.0	4700475.0	161329.0	789441.0	0.0	0.0	0.0	0.0	11622.0	0.0	0.0	0.0	0.0	980299.0	153540.0	85640.0	68.29756888130879	6882346.0	6092905.0	88.53	789441.0	11.47	SRX3651453_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6882346.0	0.0	20-71	36.0	20.804930729504044	69.88237005230484	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	6899254	107442	6899254	489847034	1992723	487706511	0.4369778423523127			0.3651	0.1051	0.5298
SRX3651454	9357003.0	5947485.0	375445.0	1429892.0	0.0	0.0	0.0	0.0	22290.0	0.0	0.0	0.0	0.0	1284251.0	173059.0	124581.0	63.56185842838781	9357003.0	7927111.0	84.72	1429892.0	15.28	SRX3651454_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9357003.0	0.0	20-71	37.0	16.881456890453357	69.91753534758939	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	9377459	61587	9377459	665799589	396323	665257055	0.0814860821429554			0.3667	0.098	0.5353
SRX3651455	10747939.0	6367151.0	1689748.0	854351.0	0.0	0.0	0.0	0.0	21797.0	0.0	0.0	0.0	0.0	1475812.0	213204.0	125876.0	59.24066930413356	10747939.0	9893588.0	92.05	854351.0	7.95	SRX3651455_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10747939.0	0.0	20-71	38.0	14.083221829499545	69.96819762374908	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	10773268	129040	10773268	764902028	2708626	761998289	0.3796223429544888			0.4627	0.093	0.4443
SRX3651456	7857147.0	4873535.0	597186.0	777367.0	0.0	0.0	0.0	0.0	28602.0	0.0	0.0	0.0	0.0	1225627.0	206981.0	147849.0	62.02677638588155	7857147.0	7079780.0	90.11	777367.0	9.89	SRX3651456_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7857147.0	0.0	20-71	37.0	14.201063660992585	69.96904397995863	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	7884742	53220	7884742	559816682	349367	559357811	0.0819680825445641			0.4591	0.1312	0.4097
SRX4965401	6272641.0	4008610.0	159758.0	745551.0	0.0	0.0	0.0	0.0	20893.0	0.0	0.0	0.0	0.0	1019031.0	179465.0	139333.0	63.906255754155225	6272641.0	5527090.0	88.11	745551.0	11.89	SRX4965401_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6272641.0	0.0	20-71	36.0	20.27853998959619	69.88954317647064	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	6286907	40907	6286907	446370397	261175	446018343	0.0788703736551776			0.4225	0.1372	0.4403
SRX4965403	10411001.0	6337609.0	614191.0	1596989.0	0.0	0.0	0.0	0.0	9882.0	0.0	0.0	0.0	0.0	1492392.0	239609.0	120329.0	60.87415609699778	10411001.0	8814012.0	84.66	1596989.0	15.34	SRX4965403_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10411001.0	0.0	20-71	38.0	13.347940580024472	69.9709781989263	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	10431356	100215	10431356	740626276	2146745	738337291	0.3090607333515669			0.4568	0.1256	0.4176
SRX4965404	7000298.0	4546791.0	245273.0	879901.0	0.0	0.0	0.0	0.0	19945.0	0.0	0.0	0.0	0.0	986419.0	204572.0	117397.0	64.95139206930904	7000298.0	6120397.0	87.43	879901.0	12.57	SRX4965404_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7000298.0	0.0	20-71	36.0	19.266186864032687	69.90588000682257	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	7017268	46622	7017268	498226028	298794	497859936	0.073479099731016			0.421	0.1105	0.4685
SRX4965405	6105317.0	4077872.0	140511.0	815081.0	0.0	0.0	0.0	0.0	19356.0	0.0	0.0	0.0	0.0	765716.0	157994.0	128787.0	66.79214199688566	6105317.0	5290236.0	86.65	815081.0	13.35	SRX4965405_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6105317.0	0.0	20-71	36.0	20.91845386222177	69.89820348394686	pass	pass		pass	fail	warn	fail	warn	fail	warn	pass	2.6	6121245	41283	6121245	434608395	253188	434179912	0.0985905944131613			0.4259	0.1063	0.4678
SRX4965407	492311.0	23158.0	179.0	461132.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	6354.0	894.0	560.0	4.703937145422304	492311.0	31179.0	6.33	461132.0	93.67	SRX4965407_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	492311.0	0.0	20-75	33.0	48.3463652621834	73.94341381768841	pass	pass		pass	fail	pass	fail	warn	fail	warn	pass	2.6	504667	13482	504667	37850025	686000	36829467	2.696320544041913			0.3995	0.3518	0.2487
SRX4965408	39296689.0	32492534.0	71637.0	176291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5250431.0	1264814.0	40982.0	82.68516973529245	39296689.0	39120398.0	99.55	176291.0	0.45	SRX4965408_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39296689.0	0.0	20-50	35.0	5.545048616177752	49.573625604946	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	39297383	13773525	39297383	1964869150	418792	1948081518	0.8543893113696654	0.0881	0.4959	0.416		
SRX4965409	45579025.0	38166019.0	30885.0	186630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5678307.0	1472189.0	44995.0	83.73592677772287	45579025.0	45392395.0	99.59	186630.0	0.41	SRX4965409_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45579025.0	0.0	20-50	35.0	5.067222066446975	49.575710559846335	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	45579890	15970124	45579890	2278994500	444012	2259614643	0.8503687481474835	0.0922	0.4826	0.4252		
SRX4965411	42044229.0	35123254.0	39690.0	160058.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5189746.0	1493821.0	37660.0	83.53882289053273	42044229.0	41884171.0	99.62	160058.0	0.38	SRX4965411_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42044229.0	0.0	20-50	35.0	5.027951580745604	49.57511483918518	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	42044812	14797473	42044812	2102240600	417585	2084349579	0.8510453560834093	0.0873	0.4853	0.4274		
SRX4965412	45742445.0	36242621.0	40144.0	179562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7434017.0	1808145.0	37956.0	79.23192780796916	45742445.0	45562883.0	99.61	179562.0	0.39	SRX4965412_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45742445.0	0.0	20-50	34.0	4.498280622815687	49.572368573651886	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	45743051	16195810	45743051	2287152550	472332	2267563410	0.8564859392522812	0.1294	0.432	0.4386		
SRX5029493	41481269.0	32994585.0	221291.0	166881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6670113.0	1384498.0	43901.0	79.54092484489806	41481269.0	41314388.0	99.6	166881.0	0.4	SRX5029493_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41481269.0	0.0	20-50	35.0	5.716780951594217	49.57263997878175	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	41481840	14552772	41481840	2074092000	422265	2056337485	0.8560138605230626	0.1246	0.4551	0.4203		
SRX5029494	44235877.0	36615654.0	33632.0	186701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5845900.0	1514548.0	39442.0	82.77365903698485	44235877.0	44049176.0	99.58	186701.0	0.42	SRX5029494_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44235877.0	0.0	20-50	35.0	4.957313945501577	49.5757899634272	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	44236816	15457230	44236816	2211840800	442968	2193030229	0.8504486850952384	0.0918	0.4905	0.4177		
SRX5029495	40998116.0	33018492.0	31914.0	165001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6285607.0	1465757.0	31345.0	80.53660807242947	40998116.0	40833115.0	99.6	165001.0	0.4	SRX5029495_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40998116.0	0.0	20-50	35.0	4.887038117264676	49.57228417520454	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	40998581	14471264	40998581	2049929050	418419	2032372356	0.8564537392159988	0.113	0.4753	0.4117		
SRX5029496	40972180.0	31798506.0	88099.0	182070.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7341211.0	1528377.0	33917.0	77.60999292690796	40972180.0	40790110.0	99.56	182070.0	0.44	SRX5029496_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40972180.0	0.0	20-50	34.0	5.196971440129142	49.56959017069631	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	40973137	14500176	40973137	2048656850	433099	2030976267	0.8630329183728352	0.1412	0.4402	0.4187		
